URL,Date,Tweet,ID,Replies,Retweets,Likes,Quotes,Conv. ID,Language,Links,Media,Retweeted Tweet,Bookmarks,Username
https://twitter.com/JHPrabowo/status/1669344903485337600,2023-06-15 14:03:34+00:00,"@LapakBangNaz Lepas dulu ngapa sik, maen gas ajah",1669344903485337600,1,0,0,0,1669342168887214081,in,,,,0,JHPrabowo
https://twitter.com/Ini_ajunk/status/1669344805137289221,2023-06-15 14:03:11+00:00,"Kerry opens taste facility in Karawang, Indonesia - https://t.co/BgX4d4aASE #Prabowo #PrabowoUnggul https://t.co/ciLl2JGU61",1669344805137289221,0,0,0,0,1669344805137289221,in,http://FoodManufacture.co.uk,,,0,Ini_ajunk
https://twitter.com/JHPrabowo/status/1669344794257289223,2023-06-15 14:03:08+00:00,@6undul0h Gendeng 😵,1669344794257289223,1,0,0,0,1669339587188260868,in,,,,0,JHPrabowo
https://twitter.com/JHPrabowo/status/1669344447669350400,2023-06-15 14:01:45+00:00,@Catatan_ali7 @manutd_world Tinggi juga yaa harganya,1669344447669350400,1,0,0,0,1669329970987175938,in,,,,0,JHPrabowo
https://twitter.com/gerehpetekk/status/1669344394049359873,2023-06-15 14:01:33+00:00,@LuckmanhHakim @dennyindrayana w bukan pendukung itu..2024 pendukung prabowo..silahkan hujat anies karena u emng dibayar 1000 perak buat itu,1669344394049359873,0,0,0,0,1668892604321386496,in,,,,0,gerehpetekk
https://twitter.com/Doni13587681/status/1669344362659221506,2023-06-15 14:01:25+00:00,@democrazymedia Lha prabowo sendiri ngaku kemampuan dia dibawah jokowi. Mana pernah bisa ? Jokowi saja hasilnya ekonomi jeblok hutang segunung kok. Apalagi prabowo,1669344362659221506,0,0,0,0,1669244599422840832,in,,,,0,Doni13587681
https://twitter.com/PrabowoGanjar1/status/1669344281944010753,2023-06-15 14:01:06+00:00,@soragaroet @abwnews_ Apa seperti ini ? https://t.co/fDiXNENw94,1669344281944010753,0,0,0,0,1669173662350729217,in,,https://pbs.twimg.com/media/FyqzxsdacAEIsvJ?format=jpg&name=orig,,0,PrabowoGanjar1
https://twitter.com/JHPrabowo/status/1669344089018617859,2023-06-15 14:00:20+00:00,@akuntwiter968 😭😭😭 Amira namanya  chindo muslim terbaik yg pernah …………… 😆,1669344089018617859,1,0,1,0,1669342432465682436,in,,,,0,JHPrabowo
https://twitter.com/dekade_08/status/1669344014091579398,2023-06-15 14:00:02+00:00,"ERA MENHAN PRABOWO, KONTRAK INDUSTRI PERTAHANAN NAIK 800%
https://t.co/CDw94Dqiqw",1669344014091579398,0,3,15,1,1669344014091579398,in,https://www.dekade08.id/s/b3hS10fT,,,0,dekade_08
https://twitter.com/AbduLatif1108/status/1669343869560061952,2023-06-15 13:59:28+00:00,Gerindra Prioritaskan Cak Imin Jadi Cawapres Prabowo https://t.co/Rnt0dE91i0,1669343869560061952,0,0,0,0,1669343869560061952,in,https://dtk.id/Nw79G7,,,0,AbduLatif1108
